,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,ret1d,ret5d,ret1m,1d index,5d index,1m index,"Agriculture, Nutrition, and Forestry",Appropriations,Armed Services,"Banking, Housing, and Urban Affairs",Budget,"Commerce, Science, and Transportation",Energy and Natural Resources,Environment and Public Works,Finance,Foreign Relations,"Health, Education, Labor, and Pensions",Homeland Security and Governmental Affairs,Indian Affairs,Joint Committee on Printing,Joint Committee on Taxation,Joint Committee on the Library,Joint Economic Committee,Judiciary,Rules and Administration,Select Committee on Ethics,Select Committee on Intelligence,Small Business and Entrepreneurship,Special Committee on Aging,Veterans' Affairs,"Health, Education, Labor and Pensions"
643,2020-04-14,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.042857103931658765,-0.014285701310552956,0.2595238576400329,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
644,2020-04-14,Joint,RF,Regions Financial Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.08201580366521921,-0.1225296230376054,-0.07707507329957841,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
645,2020-04-14,Joint,VIAC,ViacomCBS Inc.,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.06576525005492273,-0.06883840244140615,0.054701866294278416,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
646,2020-04-14,Joint,SBUX,Starbucks Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.015202866092368428,-0.012895302997885105,0.007058562310106487,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
647,2020-04-14,Joint,FEYE,"FireEye, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.04231831122262364,-0.028518810414544737,0.050597994160565214,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
648,2020-04-14,Joint,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.057654067379838914,-0.11066932136561614,-0.20278332595589252,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
649,2020-04-14,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.05555557864135285,-0.07135083495326378,0.0648147378621573,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
650,2020-04-14,Joint,HBI,Hanesbrands Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.06124603034335796,-0.08342132413697256,-0.09926087724943013,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
651,2020-04-14,Joint,DAL,"Delta Air Lines, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0077424827615795175,-0.05867972617500905,-0.2102690123167772,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
652,2020-04-14,Joint,DVN,Devon Energy Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0482985287557941,-0.0065861106699829355,0.2799122158984737,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
653,2020-04-14,Joint,FDX,FedEx Corporation,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0414134971965574,-0.0367764503260426,-0.12767829378731366,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
654,2020-04-14,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0176110634395672,0.003062784116985684,-0.016845349154687494,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
655,2020-04-14,Joint,LGF-B,Lions Gate Entertainment Corp.,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
656,2020-04-14,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.009294986445022468,-0.051665849450783015,-0.03367930238375305,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
657,2020-04-14,Joint,MU,"Micron Technology, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.024989471931974427,-0.13040737555150694,-0.03968919428897666,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
658,2020-04-14,Joint,DIS,The Walt Disney Company,Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.02508720233272532,-0.0517777791848989,-0.0011317091254265945,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
659,2020-04-14,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.009127313111321757,-0.0650757480235602,0.07834879536094519,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
660,2020-04-14,Joint,BAC,Bank of America Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.06489671461803914,-0.08807417584934885,-0.08512433614540671,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
661,2020-04-14,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
662,2020-04-14,Joint,DD,"DuPont de Nemours, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.07442104053187781,0.01665363998350644,0.17746551237746666,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
663,2020-04-14,Joint,STT,State Street Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0584062181138264,-0.07622502698169775,-0.09750865843751112,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
664,2020-04-14,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.07208671375112508,-0.08238484525252154,-0.14959355384419126,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
665,2020-04-14,Joint,JPM,JPMorgan Chase &amp; Co.,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.049319362141074914,-0.0675392350601276,-0.08356024457522092,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
666,2020-04-14,Joint,ALB,Albemarle Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.08527010488620301,-0.09139446713148304,-0.06234298369468527,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
667,2020-04-14,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.015555558381257216,-0.0498147893834997,-0.020185188010886868,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
668,2020-04-14,Joint,USB,U.S. Bancorp,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.06899434242023361,-0.08575418324719186,-0.129329588252437,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
669,2020-04-14,Joint,VZ,Verizon Communications Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.020811817976869262,-0.02270381335881544,-0.05555554826530351,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
670,2020-04-14,Joint,BOIVF,Bollore,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
671,2020-04-14,Joint,MDLZ,"Mondelez International, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.014676192656284169,-0.06292417163996789,-0.09154279980592707,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
672,2020-04-14,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.029452977033346036,-0.05212715301234472,0.02501168128462039,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
673,2020-04-14,Joint,DIS,The Walt Disney Company,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.02508720233272532,-0.0517777791848989,-0.0011317091254265945,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
674,2020-04-14,Joint,JNJ,Johnson &amp; Johnson,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.011162123511868405,0.024994822481651857,0.01102513609402167,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
675,2020-04-14,Joint,AAPL,Apple Inc.,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.009127313111321757,-0.0650757480235602,0.07834879536094519,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
676,2020-04-14,Joint,ACA,"Arcosa, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.043414604373094516,-0.08292686648485137,-0.2151219437762004,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
677,2020-04-14,Joint,CTSH,Cognizant Technology Solutions Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.03939339892985294,-0.056963159492162026,-0.061586795545630076,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
678,2020-04-14,Joint,FOX,Fox Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.032295276631914234,-0.036908919007055285,-0.03421758484493098,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
679,2020-04-14,Joint,COP,ConocoPhillips,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.05516434762635847,-0.02611511609529038,0.1716548755813272,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
680,2020-04-14,Joint,SYK,Stryker Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.016249535968034357,0.020069583697533755,0.02274933295540893,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
681,2020-04-14,Joint,XOM,Exxon Mobil Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.045958066201135184,-0.03464532665873698,-0.003063895054918886,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
682,2020-04-14,Joint,BAX,Baxter International Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.015410771788686215,0.02096315551412009,-0.015070842278240069,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
683,2020-04-14,Joint,EXR,Extra Space Storage Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.027400153433646324,-0.07111485940634821,-0.11943113857260435,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
684,2020-04-14,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.029452977033346036,-0.05212715301234472,0.02501168128462039,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
685,2020-04-14,Joint,AMZN,"Amazon.com, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.01066861524094298,0.01962057332606681,0.046217799580196894,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
686,2020-04-14,Joint,ABBV,AbbVie Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.003774474235488268,-0.02155115916545025,0.09509321136210393,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
687,2020-04-14,Joint,PYPL,"PayPal Holdings, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.016714548004342022,-0.020449083861139968,0.31538915922038896,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
688,2020-04-14,Joint,BK,The Bank of New York Mellon Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.04705556074002604,-0.031095241149435293,-0.10731979938093572,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
689,2020-04-14,Joint,ANTM,"Anthem, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0061108421082523,-0.010475772577253184,0.08440143143562495,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
690,2020-04-14,Joint,MA,Mastercard Incorporated,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.05016247972455723,-0.09371304300676596,0.024342480452776538,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
691,2020-04-14,Joint,RL,Ralph Lauren Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.09045749240451384,-0.10692810856438928,-0.13895421246298,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
692,2020-04-14,Joint,WFC,Wells Fargo &amp; Company,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.057654067379838914,-0.11066932136561614,-0.20278332595589252,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
693,2020-04-14,Joint,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.00966025686559724,0.00916054678004352,0.0621252412618083,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
694,2020-04-14,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
695,2020-04-14,Joint,AMT,American Tower Corporation (REIT),Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.029831440330360226,-0.05135243351660235,-0.09988243973615872,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
696,2020-04-14,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.009294986445022468,-0.051665849450783015,-0.03367930238375305,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
697,2020-04-14,Joint,BX,The Blackstone Group Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.05129272584304734,-0.05129272584304734,0.05504585988416233,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
698,2020-04-14,Joint,COST,Costco Wholesale Corporation,Stock,Sale (Partial),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.012319429089912905,-0.04077808454458731,-0.045839510226603715,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
699,2020-04-15,Spouse,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$100,001 - $250,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,0.029103722150519932,-0.012489716630968095,0.0642999471386203,0.0047202840923299405,0.006914747292870116,0.0358428989421562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
700,2020-04-15,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.028315954715393613,0.10134125551009854,0.30849473667005634,0.0047202840923299405,0.006914747292870116,0.0358428989421562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
701,2020-04-15,Joint,PSXP,Phillips 66 Partners LP,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.011467811646122428,0.08154935808777508,0.0863914180592078,0.0047202840923299405,0.006914747292870116,0.0358428989421562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
702,2020-04-15,Joint,SUN,Sunoco LP,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.009963321295132777,0.2087047512285245,0.2412165943934552,0.0047202840923299405,0.006914747292870116,0.0358428989421562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
