PERMNO,date,TICKER,COMNAM,PRC,SHROUT,Market Cap
15142,12/31/2020,UE,URBAN EDGE PROPERTIES,12.94,116701,1510110.94
15144,12/31/2020,PATI,PATRIOT TRANSPORT HLDG INC NEW,8.78,3377,29650.06
15145,12/31/2020,BOX,BOX INC,18.05,158643,2863506.15
15156,12/31/2020,DIVA,A G F INVESTMENTS TRUST,22.01,150,3301.5
15160,12/31/2020,ERUS,ISHARES INC,37.29,12500,466125
15161,12/31/2020,IMTM,ISHARES TRUST,37.65,18400,692760
15162,12/31/2020,IQLT,ISHARES TRUST,35.66,73800,2631708
15163,12/31/2020,JPEM,J P MORGAN E T F TRUST,54.8674,4400,241416.56
15167,12/31/2020,SHAK,SHAKE SHACK INC,84.78,38330,3249617.4
15168,12/31/2020,VSTO,VISTA OUTDOOR INC,23.76,58236,1383687.36
15169,12/31/2020,EURN,EURONAV N V,8,220025,1760200
15170,12/31/2020,KEN,KENON HOLDINGS LTD,30.1033,53871,1621694.874
15171,12/31/2020,ASND,ASCENDIS PHARMA A S,166.78,51796,8638536.88
15172,12/31/2020,AVGR,AVINGER INC,0.4401,84922,37374.1722
15177,12/31/2020,SLRX,SALARIUS PHARMACEUTICALS INC,0.91,19844,18058.04
15178,12/31/2020,FNWB,FIRST NORTHWEST BANCORP,15.6,10234,159650.4
15180,12/31/2020,ICBK,COUNTY BANCORP INC,22.08,6270,138441.6
15184,12/31/2020,TCON,TRACON PHARMACEUTICALS INC,11.7,13685,160114.5
15186,12/31/2020,VUZI,VUZIX CORP,9.08,42719,387888.52
15187,12/31/2020,ZSAN,ZOSANO PHARMA CORP,0.5271,102066,53798.9886
15194,12/31/2020,DEA,EASTERLY GOVERNMENT PPTYS INC,22.65,81231,1839882.15
15195,12/31/2020,FREL,FIDELITY COVINGTON TRUST,25.38,47200,1197936
15196,12/31/2020,AJX,GREAT AJAX CORP,10.46,23034,240935.64
15198,12/31/2020,NVTA,INVITAE CORP,41.81,176700,7387827
15199,12/31/2020,RODM,LATTICE STRATEGIES TRUST,28.31,72700,2058137
15200,12/31/2020,ROAM,LATTICE STRATEGIES TRUST,22.9353,2000,45870.6
15201,12/31/2020,ROUS,LATTICE STRATEGIES TRUST,35.0976,7325,257089.92
15202,12/31/2020,VMC,VULCAN MATERIALS CO,148.31,132511,19652706.41
15203,12/31/2020,ARTW,ARTS WAY MANUFACTURING INC,2.88,4432,12764.16
15204,12/31/2020,REGL,PROSHARES TRUST,62.88,13250,833160
15205,12/31/2020,SMDV,PROSHARES TRUST,57.42,11790,676981.8
15213,12/31/2020,TOTL,SSGA ACTIVE TRUST,49.28,66400,3272192
15215,12/31/2020,VNRX,VOLITIONRX LTD,3.89,48198,187490.22
15216,12/31/2020,XHR,XENIA HOTELS & RESORTS INC,15.2,113731,1728711.2
15218,12/31/2020,BLPH,BELLEROPHON THERAPEUTICS INC,6.67,9498,63351.66
15219,12/31/2020,HEPA,HEPION PHARMACEUTICALS INC,2.19,29025,63564.75
15220,12/31/2020,INOV,INOVALON HOLDINGS INC,18.17,77068,1400325.56
15221,12/31/2020,RCKT,ROCKET PHARMACEUTICALS INC,54.84,55234,3029032.56
15222,12/31/2020,IOVA,IOVANCE BIOTHERAPEUTICS INC,46.4,146687,6806276.8
15226,12/31/2020,ATEX,ANTERIX INC,37.6,17495,657812
15231,12/31/2020,NXRT,NEXPOINT RESIDENTIAL TRUST INC,42.31,24606,1041079.86
15234,12/31/2020,ESEB,D B X ETF TRUST,22.465,1450,32574.25
15235,12/31/2020,ESCR,D B X ETF TRUST,22.8733,450,10292.985
15236,12/31/2020,ESHY,D B X ETF TRUST,21.155,750,15866.25
15243,12/31/2020,SDEM,GLOBAL X FUNDS,11.5799,2100,24317.79
15244,12/31/2020,GSBD,GOLDMAN SACHS B D C INC,19.12,101534,1941330.08
15247,12/31/2020,QLS,INDEXIQ E T F TRUST,25.6784,350,8987.44
15248,12/31/2020,QED,INDEXIQ E T F TRUST,23.41,200,4682
15249,12/31/2020,XT,ISHARES TRUST,57.24,54250,3105270
15252,12/31/2020,IBDO,ISHARES TRUST,26.27,52850,1388369.5
15254,12/31/2020,ENSV,ENSERVCO CORP,1.87,5143,9617.41
15255,12/31/2020,IBDN,ISHARES TRUST,25.57,55800,1426806
15256,12/31/2020,IBDQ,ISHARES TRUST,27.37,34950,956581.5
15257,12/31/2020,IBDP,ISHARES TRUST,26.58,43400,1153572
15258,12/31/2020,IBDM,ISHARES TRUST,24.91,63000,1569330
15260,12/31/2020,ROSC,LATTICE STRATEGIES TRUST,31.54,250,7885
15264,12/31/2020,SUM,SUMMIT MATERIALS INC,20.08,114128,2291690.24
15265,12/31/2020,EUSC,WISDOMTREE TRUST,30.717,1100,33788.7
15267,12/31/2020,CCD,CALAMOS DYNAMIC CONV & INCOME FD,28.17,24486,689770.62
15268,12/31/2020,CHEK,CHECK CAP LTD,0.46,46233,21267.18
15269,12/31/2020,CLLS,CELLECTIS S A,27.06,17897,484292.82
15271,12/31/2020,XELA,EXELA TECHNOLOGIES INC,0.4153,147511,61261.3183
15272,12/31/2020,SEDG,SOLAREDGE TECHNOLOGIES INC,319.12,51211,16342454.32
15273,12/31/2020,SUNW,SUNWORKS INC,5.12,20507,104995.84
15275,12/31/2020,SRET,GLOBAL X FUNDS,8.89,43200,384048
15277,12/31/2020,TANH,TANTECH HOLDINGS LTD,1.38,35894,49533.72
15278,12/31/2020,PZG,PARAMOUNT GOLD NEVADA CORP,1.17,34288,40116.96
15279,12/31/2020,UNIT,UNITI GROUP INC,11.73,232749,2730145.77
15282,12/31/2020,KDNY,CHINOOK THERAPEUTICS INC,15.86,42158,668625.88
15284,12/31/2020,BPMC,BLUEPRINT MEDICINES CORP,112.15,55731,6250231.65
15285,12/31/2020,KALV,KALVISTA PHARMACEUTICALS INC,18.99,17916,340224.84
15286,12/31/2020,CDTX,CIDARA THERAPEUTICS INC,2,43938,87876
15287,12/31/2020,CRBP,CORBUS PHARMACEUTICALS HLD INC,1.25,82207,102758.75
15291,12/31/2020,ETSY,ETSY INC,177.91,126091,22432849.81
15293,12/31/2020,NEXT,NEXTDECADE CORP,2.09,120517,251880.53
15295,12/31/2020,KRNT,KORNIT DIGITAL LTD,89.13,40684,3626164.92
15297,12/31/2020,NVIV,INVIVO THERAPEUTICS HLDS CORP,0.81,23632,19141.92
15299,12/31/2020,SMCP,E T F SERIES SOLUTIONS,26.27,900,23643
15302,12/31/2020,VIRT,VIRTU FINANCIAL INC,25.17,122919,3093871.23
15303,12/31/2020,VKTX,VIKING THERAPEUTICS INC,5.63,72952,410719.76
15304,12/31/2020,MFH,MERCURY FINTECH HOLDING INC,3.05,1824,5563.2
15305,12/31/2020,XBIT,XBIOTECH INC,15.65,29261,457934.65
15306,12/31/2020,FFTY,INNOVATOR E T F S TRUST,41.05,4950,203197.5
15311,12/31/2020,CHAU,DIREXION SHARES E T F TRUST,41.87,3400,142358
15312,12/31/2020,JETS,E T F SERIES SOLUTIONS,22.38,130450,2919471
15313,12/31/2020,EVA,ENVIVA PARTNERS LP,45.42,39767,1806217.14
15314,12/31/2020,PAK,GLOBAL X FUNDS,28.8459,1212,34961.2308
15315,12/31/2020,GDDY,GODADDY INC,82.95,167904,13927636.8
15316,12/31/2020,ISCF,ISHARES TRUST,33.27,4700,156369
15318,12/31/2020,ASB,ASSOCIATED BANC CORP,17.05,153590,2618709.5
15319,12/31/2020,INTF,ISHARES TRUST,27.18,34300,932274
15320,12/31/2020,LRGF,ISHARES TRUST,37.67,23350,879594.5
15321,12/31/2020,SMLF,ISHARES TRUST,45.7554,14400,658877.76
15322,12/31/2020,ACWF,ISHARES TRUST,33.6639,2650,89209.335
15323,12/31/2020,NSA,NATIONAL STORAGE AFFILIATES TR,36.03,69198,2493203.94
15327,12/31/2020,PRTY,PARTY CITY HOLDCO INC,6.15,110646,680472.9
15328,12/31/2020,XRLV,INVESCO E T F TRUST II,41.4593,1270,52653.311
15329,12/31/2020,QUS,SPDR SERIES TRUST,104.47,7950,830536.5
15331,12/31/2020,IGT,INTERNATIONAL GAME TECH PLC,16.94,204857,3470277.58
15332,12/31/2020,CWEN,CLEARWAY ENERGY INC,31.93,81559,2604178.87
15336,12/31/2020,FSV,FIRSTSERVICE CORP NEW,136.75999,41496,5674992.545
15337,12/31/2020,ACV,ALLIANZGI DIV INC & CON FD,32.68,10354,338368.72
15338,12/31/2020,APLE,APPLE HOSPITALITY REIT INC,12.91,223266,2882364.06
15340,12/31/2020,BSM,BLACK STONE MINERALS LP,6.68,206749,1381083.32
15343,12/31/2020,CHCT,COMMUNITY HEALTHCARE TR INC,47.11,23430,1103787.3
15345,12/31/2020,DRIP,DIREXION SHARES E T F TRUST,26.56,2446,64965.76
15346,12/31/2020,GUSH,DIREXION SHARES E T F TRUST,38.17,12878,491553.26
15347,12/31/2020,LABD,DIREXION SHARES E T F TRUST,25.27,6416,162132.32
15348,12/31/2020,LABU,DIREXION SHARES E T F TRUST,100.43,3412,342667.16
15351,12/31/2020,FTAI,FORTRESS TRANS AND INFR INV LLC,23.46,85617,2008574.82
15358,12/31/2020,SHOP,SHOPIFY INC,1131.94995,110044,124564300.3
15361,12/31/2020,ADAP,ADAPTIMMUNE THERAPEUTICS PLC,5.39,136099,733573.61
15364,12/31/2020,BVXV,BIONDVAX PHARMACEUTICALS LTD,2.81,11521,32374.01
15365,12/31/2020,BZUN,BAOZUN INC,34.35,48010,1649143.5
15371,12/31/2020,COLL,COLLEGIUM PHARMACEUTICAL INC,20.03,34582,692677.46
15373,12/31/2020,GLPG,GALAPAGOS NV,98.98,6664,659602.72
15374,12/31/2020,HTGM,HTG MOLECULAR DIAGNOSTICS INC,4.79,5121,24529.59
15375,12/31/2020,JAGX,JAGUAR HEALTH INC,0.815,48863,39823.345
15378,12/31/2020,LIFE,ATYR PHARMA INC,3.88,10124,39281.12
15379,12/31/2020,MDGS,MEDIGUS LTD,1.91,4818,9202.38
15380,12/31/2020,ONCS,ONCOSEC MEDICAL INC,6.45,27964,180367.8
15381,12/31/2020,OPGN,OPGEN INC,2.04,20155,41116.2
15382,12/31/2020,RKDA,ARCADIA BIOSCIENCES INC,2.53,10832,27404.96
15383,12/31/2020,STKS,ONE GROUP HOSPITALITY INC,3.7,29068,107551.6
15389,12/31/2020,YLCO,GLOBAL X FUNDS,18.15,4850,88027.5
15390,12/31/2020,FIT,FITBIT INC,6.8,244868,1665102.4
15395,12/31/2020,CABO,CABLE ONE INC,2227.71997,6025,13422012.82
15396,12/31/2020,BW,BABCOCK & WILCOX ENTERPRISES INC,3.51,52009,182551.59
15397,12/31/2020,BLD,TOPBUILD CORP,184.08,33024,6079057.92
15398,12/31/2020,CC,CHEMOURS CO,24.79,164496,4077855.84
15399,12/31/2020,HZN,HORIZON GLOBAL CORP,8.59,26219,225221.21
15400,12/31/2020,ENR,ENERGIZER HOLDINGS INC NEW,42.18,68536,2890848.48
15407,12/31/2020,SPNE,SEASPINE HOLDINGS CORP,17.45,27633,482195.85
15408,12/31/2020,KHC,KRAFT HEINZ CO,34.66,1222625,42376182.5
15409,12/31/2020,ALRM,ALARM COM HOLDINGS INC,103.45,49112,5080636.4
15410,12/31/2020,APPF,APPFOLIO INC,180.03999,18098,3258363.739
15416,12/31/2020,CATB,CATABASIS PHARMACEUTICALS INC,2.14,20084,42979.76
15417,12/31/2020,CETX,CEMTREX INC,1.35,16743,22603.05
15419,12/31/2020,CYAD,CELYAD ONCOLOGY SA,7.8,1491,11629.8
15423,12/31/2020,MYT,URBAN TEA INC,1.74,7949,13831.26
15425,12/31/2020,DTEA,DAVIDSTEA INC,2.41,26231,63216.71
15427,12/31/2020,GPP,GREEN PLAINS PARTNERS LP,7.95,23208,184503.6
15429,12/31/2020,LNTH,LANTHEUS HOLDINGS INC,13.49,66871,902089.79
15431,12/31/2020,MCRB,SERES THERAPEUTICS INC,24.5,91248,2235576
15432,12/31/2020,ALPN,ALPINE IMMUNE SCIENCES INC,12.6,23803,299917.8
15433,12/31/2020,PIRS,PIERIS PHARMACEUTICALS INC,2.5,55971,139927.5
15435,12/31/2020,ALTA,ALTABANCORP,27.92,18803,524979.76
15436,12/31/2020,QLGN,QUALIGEN THERAPEUTICS INC,3.01,23922,72005.22
15440,12/31/2020,WING,WINGSTOP INC,132.55,29683,3934481.65
15443,12/31/2020,TMBR,TIMBER PHARMACEUTICALS INC,0.743,12032,8939.776
15444,12/31/2020,JPN,D B X ETF TRUST,32.7247,650,21271.055
15445,12/31/2020,CHAD,DIREXION SHARES E T F TRUST,17.6813,7550,133493.815
15452,12/31/2020,EVH,EVOLENT HEALTH INC,16.03,85779,1375037.37
15453,12/31/2020,HTUS,EXCHANGE TRADED CONCEPTS TR,29.13,900,26217
15454,12/31/2020,GKOS,GLAUKOS CORP,75.26,44961,3383764.86
15455,12/31/2020,GNL,GLOBAL NET LEASE INC,17.14,89483,1533738.62
15456,12/31/2020,FL,FOOT LOCKER INC,40.44,104212,4214333.28
15457,12/31/2020,ATRO,ASTRONICS CORP,13.23,23927,316554.21
15461,12/31/2020,IVLU,ISHARES TRUST,22.77,24900,566973
15462,12/31/2020,ISZE,ISHARES TRUST,-29.295,1000,-29295
15477,12/31/2020,THW,TEKLA WORLD HEALTHCARE FUND,15.83,30102,476514.66
15478,12/31/2020,TRU,TRANSUNION,99.22,190300,18881566
15482,12/31/2020,UNVR,UNIVAR SOLUTIONS INC,19.01,169100,3214591
15486,12/31/2020,SIOX,SIO GENE THERAPIES INC,2.78,48468,134741.04
15488,12/31/2020,PYPL,PAYPAL HOLDINGS INC,234.2,1171692,274410266.4
15489,12/31/2020,BNED,BARNES & NOBLE EDUCATION INC,4.65,49064,228147.6
15490,12/31/2020,LITE,LUMENTUM HOLDINGS INC,94.8,75500,7157400
15491,12/31/2020,AEMD,AETHLON MEDICAL INC,2.47,12088,29857.36
15492,12/31/2020,ALTY,GLOBAL X FUNDS,11.69,1800,21042
15493,12/31/2020,AQMS,AQUA METALS INC,3,61176,183528
15495,12/31/2020,CDL,VICTORY PORTFOLIOS II,47.11,3950,186084.5
15496,12/31/2020,CFMS,CONFORMIS INC,0.66,85941,56721.06
15497,12/31/2020,CHMA,CHIASMA INC,4.35,57804,251447.4
15498,12/31/2020,CIBR,FIRST TRUST E T F II,44.38,70150,3113257
15503,12/31/2020,CSA,VICTORY PORTFOLIOS II,-53.855,400,-21542
15504,12/31/2020,CSB,VICTORY PORTFOLIOS II,49.956,2000,99912
15505,12/31/2020,RBNC,RELIANT BANCORP INC,18.62,16298,303468.76
15506,12/31/2020,CYRX,CRYOPORT INC,43.88,39664,1740456.32
15507,12/31/2020,SRRA,SIERRA ONCOLOGY INC,16.03,11041,176987.23
15508,12/31/2020,EPIX,ESSA PHARMA INC,11.93,33600,400848
15510,12/31/2020,EYEG,EYEGATE PHARMACEUTICALS INC,4.93,4627,22811.11
15525,12/31/2020,RMNI,RIMINI STREET INC,4.43,76285,337942.55
15526,12/31/2020,HLG,HAILIANG EDUCATION GROUP INC,65.84,2966,195281.44
15527,12/31/2020,LOB,LIVE OAK BANCSHARES,47.46,38177,1811880.42
15530,12/31/2020,MCFT,MASTERCRAFT BOAT HOLDINGS INC,24.84,18952,470767.68
15531,12/31/2020,NEOS,NEOS THERAPEUTICS INC,0.6247,49757,31083.1979
15533,12/31/2020,NK,NANTKWEST INC,13.33,108593,1447544.69
15534,12/31/2020,NTRA,NATERA INC,99.52,85370,8496022.4
15535,12/31/2020,OLLI,OLLIES BARGAIN OUTLET HLD INC,81.77,65419,5349311.63
15537,12/31/2020,ALOT,ASTRONOVA INC,10.65,7170,76360.5
15539,12/31/2020,PVBC,PROVIDENT BANCORP INC MD,12,19425,233100
15540,12/31/2020,RILY,B RILEY FINANCIAL INC,44.22,24986,1104880.92
15541,12/31/2020,RPD,RAPID7 INC,90.16,51839,4673804.24
15542,12/31/2020,VTVT,V T V THERAPEUTICS INC,1.86,50786,94461.96
15543,12/31/2020,XELB,XCEL BRANDS INC,1.21,19231,23269.51
15546,12/31/2020,Z,ZILLOW GROUP INC,129.8,165888,21532262.4
15556,12/31/2020,IPAY,E T F MANAGERS TRUST,66.52,15850,1054342
15562,12/31/2020,HFXI,INDEXIQ E T F TRUST,22.6831,12750,289209.525
15563,12/31/2020,IGBH,ISHARES U S ETF TRUST,24.9534,24650,615101.31
15564,12/31/2020,EMBH,ISHARES U S ETF TRUST,23.805,250,5951.25
15566,12/31/2020,HEWC,ISHARES TRUST,27.05,450,12172.5
15568,12/31/2020,HEWW,ISHARES TRUST,16.1221,50,806.105
15571,12/31/2020,HSCZ,ISHARES TRUST,32.1925,1850,59556.125
15572,12/31/2020,HAWX,ISHARES TRUST,29.437,3000,88311
15574,12/31/2020,HEWU,ISHARES TRUST,20.52,450,9234
15577,12/31/2020,JP,JUPAI HOLDINGS LIMITED,1.8284,5300,9690.52
15578,12/31/2020,MOTI,VANECK VECTORS E T F TRUST,33.6499,1750,58887.325
15579,12/31/2020,TXN,TEXAS INSTRUMENTS INC,164.13,917942,150661820.5
15580,12/31/2020,AAME,ATLANTIC AMERICAN CORP,2.06,20414,42052.84
15582,12/31/2020,OOMA,OOMA INC,14.4,22700,326880
15583,12/31/2020,YLD,PRINCIPAL EXCHANGE TRADED FUNDS,39.7,5825,231252.5
15584,12/31/2020,SRG,SERITAGE GROWTH PROPERTIES,14.68,38645,567308.6
15585,12/31/2020,TDOC,TELADOC HEALTH INC,199.96001,144961,28986403.01
15590,12/31/2020,UFAB,UNIQUE FABRICATING INC,5.4993,9779,53777.6547
15593,12/31/2020,AGGY,WISDOMTREE TRUST,53.69,22100,1186549
15597,12/31/2020,GNK,GENCO SHIPPING & TRADING LTD,7.36,41802,307662.72
15602,12/31/2020,EURZ,D B X ETF TRUST,24.3316,250,6082.9
15605,12/31/2020,HDAW,D B X ETF TRUST,24.0162,900,21614.58
15610,12/31/2020,HDEF,D B X ETF TRUST,23.17,23400,542178
15613,12/31/2020,DPST,DIREXION SHARES E T F TRUST,120.12,1440,172972.8
15615,12/31/2020,NAIL,DIREXION SHARES E T F TRUST,46.16,7600,350816
15618,12/31/2020,NFLT,ETFIS SERIES TRUST I,25.68,700,17976
15623,12/31/2020,HLI,HOULIHAN LOKEY INC,67.23,51317,3450041.91
15626,12/31/2020,CRAK,VANECK VECTORS E T F TRUST,24.965,700,17475.5
15627,12/31/2020,PLNT,PLANET FITNESS INC,77.63,81815,6351298.45
15629,12/31/2020,VTEB,VANGUARD MUNICIPAL BOND FUNDS,55.19,187144,10328477.36
15631,12/31/2020,BNTC,BENITEC BIOPHARMA INC,3,4405,13215
15634,12/31/2020,CID,VICTORY PORTFOLIOS II,29.77,750,22327.5
15635,12/31/2020,CIL,VICTORY PORTFOLIOS II,-41.455,2700,-111928.5
15636,12/31/2020,CNFR,CONIFER HOLDINGS INC,3.29,9678,31840.62
15638,12/31/2020,GBT,GLOBAL BLOOD THERAPEUTICS INC,43.31,61796,2676384.76
15639,12/31/2020,PRPL,PURPLE INNOVATION INC,32.94,60934,2007165.96
15642,12/31/2020,NTEC,INTEC PHARMA LTD,3.45,3948,13620.6
15643,12/31/2020,RUN,SUNRUN INC,69.38,197530,13704631.4
15645,12/31/2020,POAI,PREDICTIVE ONCOLOGY INC,0.7324,17677,12946.6348
15646,12/31/2020,ZYNE,ZYNERBA PHARMACEUTICALS INC,3.3,29439,97148.7
15647,12/31/2020,FLOW,S P X FLOW INC,57.96,42214,2446723.44
15648,12/31/2020,JAX,J ALEXANDERS HOLDINGS INC,7.29,15070,109860.3
15649,12/31/2020,MSGS,MADISON SQUARE GARD SPORTS CORP,184.10001,19582,3605046.396
15650,12/31/2020,PJT,P J T PARTNERS INC,75.25,23798,1790799.5
15651,12/31/2020,CSWI,C S W INDUSTRIAL INC,111.91,14804,1656715.64
15653,12/31/2020,GYRO,GYRODYNE LLC,-16.625,1483,-24654.875
15654,12/31/2020,DSKE,DASEKE INC,5.81,65023,377783.63
15655,12/31/2020,LKOR,FLEXSHARES TRUST,62.8712,800,50296.96
15656,12/31/2020,NBRV,NABRIVA THERAPEUTICS PLC,2.42,21079,51011.18
15657,12/31/2020,QLC,FLEXSHARES TRUST,41.07,2175,89327.25
15658,12/31/2020,RGNX,REGENXBIO INC,45.36,37408,1696826.88
15662,12/31/2020,STAF,STAFFING 360 SOLUTIONS INC,0.6721,9644,6481.7324
15663,12/31/2020,UTES,ETFIS SERIES TRUST I,40.21,750,30157.5
15664,12/31/2020,CCNC,CODE CHAIN NEW CONTINENT LTD,1.94,29176,56601.44
15665,12/31/2020,CRHM,C R H MEDICAL CORP,2.33,71413,166392.29
15666,12/31/2020,VAMO,CAMBRIA E T F TRUST,19.3955,600,11637.3
15673,12/31/2020,XCEM,COLUMBIA E T F TRUST II,30.02,900,27018
15674,12/31/2020,FDEU,FIRST TR DYNAMIC EURO EQ INC FD,11.8,17232,203337.6
15677,12/31/2020,GEM,GOLDMAN SACHS E T F TRUST,38.17,47800,1824526
15678,12/31/2020,GSLC,GOLDMAN SACHS E T F TRUST,75.69,151202,11444479.38
15680,12/31/2020,KSA,ISHARES TRUST,31.11,20300,631533
15681,12/31/2020,IBMK,ISHARES TRUST,26.36,13950,367722
15682,12/31/2020,IBMJ,ISHARES TRUST,25.775,12250,315743.75
15685,12/31/2020,JPUS,J P MORGAN E T F TRUST,83.65,7300,610645
15686,12/31/2020,JHML,JOHN HANCOCK E T F TRUST,47.38,21075,998533.5
15687,12/31/2020,JHMM,JOHN HANCOCK E T F TRUST,44.97,42650,1917970.5
15688,12/31/2020,JHMC,JOHN HANCOCK E T F TRUST,45.8418,900,41257.62
15689,12/31/2020,JHMF,JOHN HANCOCK E T F TRUST,41.4935,710,29460.385
15690,12/31/2020,JHMH,JOHN HANCOCK E T F TRUST,43.22,1060,45813.2
15693,12/31/2020,JHMT,JOHN HANCOCK E T F TRUST,78.7038,640,50370.432
15694,12/31/2020,PEN,PENUMBRA INC,175,36311,6354425
15695,12/31/2020,EUDV,PROSHARES TRUST,46.6644,185,8632.914
15696,12/31/2020,SPXT,PROSHARES TRUST,64.3865,80,5150.92
15697,12/31/2020,SPXV,PROSHARES TRUST,78.6376,25,1965.94
15698,12/31/2020,SPXN,PROSHARES TRUST,80.1627,75,6012.2025
15699,12/31/2020,SPXE,PROSHARES TRUST,81.5586,255,20797.443
15702,12/31/2020,LIVN,LIVANOVA PLC,66.21,48596,3217541.16
15707,12/31/2020,HPE,HEWLETT PACKARD ENTERPRISE CO,11.85,1293500,15327975
15709,12/31/2020,ACBI,ATLANTIC CAPITAL BANCSHARES INC,15.92,20779,330801.68
15710,12/31/2020,EXTN,EXTERRAN CORP,4.42,33127,146421.34
15718,12/31/2020,ASHX,D B X ETF TRUST,29.6376,450,13336.92
15719,12/31/2020,FCPT,FOUR CORNERS PROPERTY TRUST INC,29.77,73445,2186457.65
15720,12/31/2020,EIX,EDISON INTERNATIONAL,62.82,378514,23778249.48
15722,12/31/2020,HJPX,ISHARES TRUST,32.6045,100,3260.45
15724,12/31/2020,PFGC,PERFORMANCE FOOD GROUP CO,47.61,133526,6357172.86
15725,12/31/2020,SPMO,INVESCO E T F TRUST II,52.91,1340,70899.4
15726,12/31/2020,SPVU,INVESCO E T F TRUST II,33.66,2570,86506.2
15729,12/31/2020,PSTG,PURE STORAGE INC,22.61,272811,6168256.71
15731,12/31/2020,SPYD,SPDR SERIES TRUST,32.94,72500,2388150
15732,12/31/2020,XLRE,SELECT SECTOR SPDR TRUST,36.56,61700,2255752
15735,12/31/2020,RACE,FERRARI N V NEW,229.52,184748,42403360.96
15774,12/31/2020,ABTX,ALLEGIANCE BANCSHARES INC,34.13,20448,697890.24
15775,12/31/2020,ACRS,ACLARIS THERAPEUTICS INC,6.47,45095,291764.65
15776,12/31/2020,AVXL,ANAVEX LIFE SCIENCES CORP,5.4,66963,361600.2
15778,12/31/2020,CNCR,E T F SERIES SOLUTIONS,31.7157,1500,47573.55
15779,12/31/2020,CTMX,CYTOMX THERAPEUTICS INC,6.55,46224,302767.2
15782,12/31/2020,WSC,WILLSCOT MOBILE MINI HLDGS CORP,23.17,228076,5284520.92
15784,12/31/2020,PDSB,P D S BIOTECHNOLOGY CORP,2.14,22262,47640.68
15785,12/31/2020,TWNK,HOSTESS BRANDS INC,14.64,126212,1847743.68
15787,12/31/2020,SYBX,SYNLOGIC INC,2.16,34834,75241.44
15789,12/31/2020,NVCR,NOVOCURE LTD,173.03999,101797,17614951.86
15791,12/31/2020,BRQS,BORQS TECHNOLOGIES INC,0.9869,44143,43564.7267
15794,12/31/2020,SBBP,STRONGBRIDGE BIOPHARMA PLC,2.43,67244,163402.92
15795,12/31/2020,SGRY,SURGERY PARTNERS INC,29.01,50495,1464859.95
15796,12/31/2020,PXS,PYXIS TANKERS INC,0.8299,21420,17776.458
15802,12/31/2020,AC,ASSOCIATED CAPITAL GROUP INC,35.12,3342,117371.04
15814,12/31/2020,DEUS,D B X ETF TRUST,38.72,4450,172304
15815,12/31/2020,DEEF,D B X ETF TRUST,30.0716,2550,76682.58
15817,12/31/2020,ETHO,E T F MANAGERS TRUST,53.1019,2250,119479.275
15821,12/31/2020,TLEH,FLEXSHARES TRUST,32.2551,50,1612.755
15822,12/31/2020,TLDH,FLEXSHARES TRUST,27.1387,100,2713.87
15823,12/31/2020,GSIE,GOLDMAN SACHS E T F TRUST,31.9,67500,2153250
15826,12/31/2020,SQ,SQUARE INC,217.64,383806,83531537.84
15830,12/31/2020,ASET,FLEXSHARES TRUST,29.58,175,5176.5
15831,12/31/2020,AXSM,AXSOME THERAPEUTICS INC,81.47,37344,3042415.68
15833,12/31/2020,CERC,CERECOR INC,2.64,74910,197762.4
15837,12/31/2020,DLTH,DULUTH HOLDINGS INC,10.56,29452,311013.12
15838,12/31/2020,EQBK,EQUITY BANCSHARES INC,21.59,14853,320676.27
15839,12/31/2020,FCVT,FIRST TRUST E T F IV,48.96,5950,291312
15840,12/31/2020,FGBI,FIRST GUARANTY BANCSHARES INC,17.77,9741,173097.57
15842,12/31/2020,IDLB,INVESCO E T F TRUST II,-29.665,350,-10382.75
15845,12/31/2020,ITEQ,E T F MANAGERS TRUST,68.74,2550,175287
15846,12/31/2020,PPBT,PURPLE BIOTECH LTD,3.81,15656,59649.36
15847,12/31/2020,KURA,KURA ONCOLOGY INC,32.66,56708,1852083.28
15848,12/31/2020,MESO,MESOBLAST LTD,8.49,14736,125108.64
15849,12/31/2020,MIME,MIMECAST LTD,56.84,63892,3631621.28
15850,12/31/2020,MTCH,MATCH GROUP INC NEW,151.19,265983,40213969.77
15853,12/31/2020,RMR,R M R GROUP INC,38.62,15396,594593.52
15854,12/31/2020,EDSA,EDESA BIOTECH INC,4.25,9615,40863.75
15855,12/31/2020,USLB,INVESCO E T F TRUST II,35.1603,250,8790.075
15856,12/31/2020,VYGR,VOYAGER THERAPEUTICS INC,7.15,37466,267881.9
15857,12/31/2020,WVE,W A V E LIFE SCIENCES LTD,7.87,48778,383882.86
15859,12/31/2020,AGR,AVANGRID INC,45.45,309491,14066365.95
15860,12/31/2020,OSG,OVERSEAS SHIPHOLDING GROUP INC,2.14,86337,184761.18
15862,12/31/2020,GSM,FERROGLOBE PLC,1.64,169160,277422.4
15863,12/31/2020,OCX,ONCOCYTE CORP,2.39,67251,160729.89
15884,12/31/2020,MJ,E T F MANAGERS TRUST,14.35,65850,944947.5
15887,12/31/2020,RIV,RIVERNORTH OPPORTUNITIES FD INC,16.1,9996,160935.6
15888,12/31/2020,NANR,SPDR INDEX SHARES FUNDS,33.13,13175,436487.75
15889,12/31/2020,ONEV,SPDR SERIES TRUST,89.78,5170,464162.6
15890,12/31/2020,ONEO,SPDR SERIES TRUST,84.99,2950,250720.5
