,transaction_date,owner,asset_description,type_detailed,amount,senator,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,Senator,Party,Born,Occupation(s),Assumed office,age,in_office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
686,2020-04-14,Joint,"Mondelez International, Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",MDLZ,,Sale,2,83621630610.0,0.014676206200697,0.0220304561393644,-239.01680013165983,0.0629242340854888,0.0384742415831008,794.6369813238579,0.0915428361768482,-0.002262777313198,3048.7293412332465,-0.0478662053056515,-0.0305725241976657,-562.0532828500892,-0.0476648087641744,-0.0684691854877463,676.1526457044486,-0.1473374026520733,-0.1473087590299278,-0.9309320415397139,0.387,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
687,2020-03-09,Spouse,Medtronic plc,Sale (Partial),"$1,001 - $15,000",William Cassidy,MDT,,Sale,1,157672782800.0,-0.0428571428571427,-0.0493963357800302,52.31681297956144,0.1620129870129869,0.131229610858674,246.28240092258036,-0.0744588744588743,-0.0012451939881161,-585.7460506063002,0.0672319806178073,0.0759696807597977,-69.9059699859934,0.0995907230559345,0.1112117868249288,-92.9743206838389,0.2339578842646327,0.1763672185420534,460.75412111349567,,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
688,2020-11-05,Spouse,Medtronic plc,Sale (Full),"$1,001 - $15,000",William Cassidy,MDT,,Sale,1,157672782800.0,0.0043265070666281,0.0002877124015439,32.31237671800614,-0.0537448322276703,-0.0075659815693145,-369.4538946921756,-0.0689356792616093,-0.0546368699169623,-114.39762416184831,-0.0151278547725943,-0.0194601909718188,34.660855761894815,-0.0260432080497188,-0.0605236683977268,275.86092301423804,-0.006094022054556,-0.0444814710126602,307.1187853893126,,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
689,2020-04-02,Spouse,"MetLife, Inc.",Purchase,"$1,001 - $15,000",Thomas R Carper,MET,,Purchase,1,42252605550.0,-0.011764705882353,-0.01513712453995,26.9810354701048,0.2641711229946524,0.1040484387985278,1281.061534911094,0.2217468805704101,0.1351616605326684,692.7250529119525,0.0053763440860215,0.0228293867638131,-139.63306794367168,-0.1377190285889947,-0.03922709281502,-787.9847321596847,-0.3410852713178294,-0.1586451219796428,-1459.612414780161,1.54,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
690,2020-03-09,Spouse,3M Company,Purchase,"$1,001 - $15,000",William Cassidy,MMM,,Purchase,1,100822711600.0,0.0641399416909622,0.0493963357800302,117.95621909041147,-0.0912814105233931,-0.131229610858674,319.60557678241486,0.0342219214216299,0.0012451939881161,263.83030783182636,-0.0624145175668413,-0.0759696807597977,108.44808312524688,-0.0585544373284538,-0.1112117868249288,421.28512464654744,-0.1125485122897801,-0.1763672185420534,510.58155937131176,0.102,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
691,2020-06-23,Spouse,3M Company,Purchase,"$50,001 - $100,000",Ron L Wyden,MMM,,Purchase,3,100822711600.0,-0.0356056766345667,-0.0258551587364952,-731.2937176143041,-0.0117206664977191,-0.0099000731327982,-136.54541266574995,0.0126710593005574,0.0269345860651681,-1069.771639109185,0.0073393324398494,0.0043074416426651,227.3933257342136,-0.011461138598359,0.0020961744017102,-1016.8052536616975,0.0825046293121185,0.0619906325567827,1538.5600136485627,0.129,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
692,2020-04-15,Joint,"Magellan Midstream Partners, L.P.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",MMP,,Sale,2,9493870440.0,0.0100635593220337,-0.0058167107381006,516.1167170893948,-0.0479343220338983,-0.0057304840193146,-1371.6458373929777,-0.1080508474576271,-0.0288643941135893,-2573.5993269079004,0.0347648261758691,0.0220304561393646,413.87339337141447,-0.0509323684942943,-0.0466080822438061,-140.5414652839885,0.0578842315369261,-0.026683683631991,2748.49952694739,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
693,2020-04-14,Joint,"Altria Group, Inc.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",MO,,Sale,1,76195179000.0,0.028727445394112,0.0220304561393644,53.57926253260738,0.1035137701804368,0.0384742415831008,520.3487485429858,0.139363722697056,-0.002262777313198,1133.0828133320372,-0.0415430267062315,-0.0305725241976657,-87.76950531977988,-0.1298283261802573,-0.0684691854877463,-490.9038051104335,-0.1565074135090609,-0.1473087590299278,-73.59383516030437,0.122,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
694,2020-04-14,Spouse,"Altria Group, Inc.",Sale (Full),"$15,001 - $50,000",Kelly Loeffler,MO,,Sale,2,76195179000.0,0.028727445394112,0.0220304561393644,217.65549927392115,0.1035137701804368,0.0384742415831008,2113.8171991777153,0.139363722697056,-0.002262777313198,4602.93206358326,-0.0415430267062315,-0.0305725241976657,-356.5468167796395,-0.1298283261802573,-0.0684691854877463,-1994.2027520769507,-0.1565074135090609,-0.1473087590299278,-298.9608698990653,0.122,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
695,2020-03-24,Spouse,Marathon Petroleum Corporation,Sale (Full),"$1,001 - $15,000",Thomas R Carper,MPC,,Sale,1,26910925360.0,-0.2062857142857141,-0.0115350197970849,-920.0124858274572,-0.3497142857142858,-0.0560856116665917,-1943.777918419518,-0.4720000000000002,-0.1591162613950714,-2503.2263507087328,-0.0529482551143201,-0.0938276571019933,327.05565560237943,0.1379310344827586,0.0323660934923829,844.5723103935007,0.7040419414848639,0.2667725264025167,3498.3739553663186,1.025,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
696,2020-04-02,Spouse,Marathon Petroleum Corporation,Sale (Full),"$1,001 - $15,000",Thomas R Carper,MPC,,Sale,1,26910925360.0,0.0546654099905749,0.01513712453995,316.2460477477237,-0.2078228086710649,-0.1040484387985278,-830.2468461652323,-0.4674835061262961,-0.1351616605326684,-2658.7409256718174,-0.0167704839482509,-0.0228293867638131,48.47425197590538,0.0829732065687122,0.03922709281502,349.9907830864136,0.5302191720168253,0.1586451219796428,2972.778187322478,1.025,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
697,2020-04-07,Joint,Marathon Petroleum Corporation,Sale (Full),"$100,001 - $250,000",Kelly Loeffler,MPC,,Sale,4,26910925360.0,-0.0799644602398932,-0.0340564260493869,-5738.52722783037,-0.0653043091959129,-0.0466080822438059,-2337.0377171268387,-0.4673478454020434,-0.1016729274538339,-45709.54758098516,0.0251190991771328,0.0016030454108602,2939.518478810958,0.0469940728196444,-0.0289484986013253,9492.859398906923,0.4250319284802042,0.1052897183055945,39967.9361429313,1.025,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
698,2020-08-21,Self,Marathon Petroleum Corporation,Sale (Full),"$1,001 - $15,000",Jerry Moran,MPC,,Sale,1,26910925360.0,-0.0398305084745764,-0.0100436835474337,-238.30949282960435,-0.0477401129943504,-0.0326301969880724,-120.88688300822633,0.1884180790960451,0.0471688115955679,1130.064764637567,0.0061763054463782,-0.0034411358997608,76.94433948978507,0.0769230769230771,-0.0072075544420888,673.0871162370097,0.085979860573199,-0.0369777962283501,983.7227332407944,1.221,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
699,2020-02-19,Joint,MPLX LP,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",MPLX,,Sale,1,22519658850.0,0.0037974683544304,0.0038155427255142,-0.144604005856017,0.1265822784810126,0.0796656970305509,375.35610989441886,0.5050632911392405,0.3193095403334169,1486.122883321991,0.0046199076018478,-0.0047058265015769,74.61053569444931,-0.0514640638864241,-0.0084580448216811,-344.06965552747556,0.1189591078066913,-0.0209056292039642,1118.9878284537501,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
700,2020-04-15,Joint,MPLX LP,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",MPLX,,Sale,2,22519658850.0,0.0292532717474981,-0.0058167107381006,1139.7919657732004,-0.1709006928406466,-0.0057304840193146,-5368.1143717977,-0.3972286374133948,-0.0288643941135893,-11972.022089365328,-0.0046403712296985,0.0220304561393646,-866.8152249082353,-0.0383693045563549,-0.0466080822438061,267.7643942310077,0.0045977011494252,-0.026683683631991,1016.6606460884171,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
701,2020-07-09,Spouse,"Medical Properties Trust, Inc.",Sale (Full),"$1,001 - $15,000",Thomas R Carper,MPW,,Sale,1,11679374630.0,0.0155469183786786,-0.0104662045335575,208.1179898593449,-0.0061077179344808,-0.0201519645944703,112.3609954032452,-0.1054969461410326,-0.0661220475563519,-315.01887612673715,0.0201305767138191,0.0056436399427117,115.90273763724396,0.0682876357992754,-0.0116147708818754,639.2592046525477,0.1357965451055661,0.0248546740956381,887.590439014929,,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
702,2020-03-31,Joint,"Merck &amp; Co., Inc.",Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",MRK,,Sale,2,206956781200.0,0.0408110215752534,0.0441423978271215,-108.27139387383919,-0.0210553678190799,-0.0289484986013255,256.5306969883731,-0.0094879126592151,-0.0952259352547211,2786.528603365243,0.0001299545159195,0.0160127919593398,-516.2001583298783,-0.1142650253439536,-0.0560856116665917,-1890.8600342211005,-0.0049634273772205,0.1251193208359566,-4227.754358302365,0.119,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
703,2020-04-03,Joint,"Merck &amp; Co., Inc.",Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",MRK,,Sale,2,206956781200.0,-0.0532459016393442,-0.0703313041207078,555.2841233455545,-0.0562622950819673,-0.1096899925662506,1736.4268820879493,-0.0114098360655738,-0.1445643220219798,4327.587370826173,0.0080655652400157,0.01513712453995,-229.82921302751473,-0.0630140805799523,0.0207832474906254,-2723.4550609578137,0.0809931300470049,0.2049346350938621,-4028.160884775379,0.119,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
704,2020-04-06,Joint,"Merck &amp; Co., Inc.",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",MRK,,Sale,1,206956781200.0,0.0217905615739011,0.0016030454108602,161.51022306240873,-0.0315029261611257,-0.0684691854877463,295.7485577426281,0.0586477400074711,-0.0816577066314272,1122.5137258345067,-0.0532459016393442,-0.0703313041207078,136.69176255214867,-0.0436647173489277,-0.0140978051891191,-236.55008073454792,0.0155675410639862,0.1191359616923616,-828.5991492373166,0.119,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
705,2020-04-14,Joint,"Merck &amp; Co., Inc.",Sale (Partial),"$50,001 - $100,000","David A Perdue , Jr",MRK,,Sale,3,206956781200.0,0.0092950265572188,0.0220304561393644,-955.1635863757111,0.0516658619024625,0.0384742415831008,989.3781197622872,0.0336793819410913,-0.002262777313198,2695.6799151513246,-0.0285572386391854,-0.0305725241976657,151.14742452879423,-0.0315029261611257,-0.0684691854877463,2772.4879326262085,-0.1126930826057757,-0.1473087590299278,2596.1930396496123,0.119,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
706,2020-04-14,Joint,"Merck &amp; Co., Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",MRK,,Sale,2,206956781200.0,0.0092950265572188,0.0220304561393644,-413.90782913452307,0.0516658619024625,0.0384742415831008,428.7342561894149,0.0336793819410913,-0.002262777313198,1168.1381468440293,-0.0285572386391854,-0.0305725241976657,65.49778829338574,-0.0315029261611257,-0.0684691854877463,1201.4219112448327,-0.1126930826057757,-0.1473087590299278,1125.0267916231521,0.119,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
707,2020-04-16,Joint,"Merck &amp; Co., Inc.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",MRK,,Sale,1,206956781200.0,-0.0055421686746988,-0.0267935918272579,170.02201093204908,0.0255421686746988,0.0006251004625743,199.34900423110125,0.0395180722891566,-0.0551374328017002,757.2913684793998,-0.011331789935421,-0.0058167107381006,-44.123391118161855,-0.0169076206812055,-0.0180255856406228,8.944278657817309,-0.187070938215103,-0.1732596296094513,-110.49737449951643,0.119,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
708,2020-11-20,Spouse,Marvell Technology Group Ltd.,Purchase,"$1,001 - $15,000",Thomas R Carper,MRVL,,Purchase,1,31937372000.0,0.0145586897179255,0.0056359169538502,71.38664349898363,0.053002729754322,0.0180152577342771,279.91726989636925,0.055732484076433,0.0372364049314977,147.97788119905485,-0.0049796287913083,-0.0067925413261786,14.504206735229836,0.0161812297734629,-0.0077012119437123,191.07147495826018,0.0881188118811882,0.0355051287126406,420.93577218996427,,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
709,2020-02-11,Spouse,Microsoft Corporation,Purchase,"$15,001 - $50,000",Pat Roberts,MSFT,,Purchase,2,1681605520000.0,0.0014639449143354,0.0064626610081155,-162.46077240590014,0.0153979613966601,0.0084580448216811,225.550758645105,-0.1388527434396008,-0.192608145335418,1747.0774393150036,-0.0225755166931637,0.0016884988171559,-788.5926360931421,0.0239840106595603,0.0182436264059511,186.5653584344258,0.1378863594299462,0.0253611017803159,3657.1271362418065,0.092,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
710,2020-03-03,Spouse,Microsoft Corporation,Purchase,"$1,001 - $15,000",Shelley M Capito,MSFT,,Purchase,1,1681605520000.0,0.0367151563257648,0.0422025924211801,-43.902232481370106,-0.0218223221580646,-0.0403346906974497,148.10820449934968,-0.0562275883671259,-0.1586451219796427,819.3914776669407,-0.0479194425556711,-0.028107940185682,-158.501924711097,-0.0211817682405089,-0.0399078067009568,149.81767070281262,-0.0478643940270865,-0.0853590201177955,299.97575603871655,0.092,Shelley Moore Capito,Republican,1953-11-26,"College career counselor; Director, state Board of Regents educational information center",2015-01-03,67,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
711,2020-03-09,Spouse,Microsoft Corporation,Sale (Partial),"$1,001 - $15,000",William Cassidy,MSFT,,Sale,1,1681605520000.0,-0.0683840127473109,-0.0493963357800302,-151.91090957672924,0.1009162129863233,0.131229610858674,-242.52233967774097,-0.0963351480547072,-0.0012451939881161,-760.7671775097613,0.0677725402133725,0.0759696807597977,-65.58122294167401,0.1283059857807733,0.1112117868249288,136.76213874623392,0.162757040731353,0.1763672185420534,-108.88822757450775,0.092,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
712,2020-03-19,Joint,Microsoft Corporation,Purchase,"$15,001 - $50,000",Kelly Loeffler,MSFT,,Purchase,2,1681605520000.0,-0.0375586828141909,-0.0433595225347493,188.53019133800828,0.0938966369633076,0.0915916476784581,74.91330425224793,0.1759512174373751,0.1357895566927729,1305.2740550299438,0.0164531350750096,0.0047078937492182,381.72621570888344,0.0262477347907379,-0.0287224264705883,1786.5577260737323,-0.2377823532553542,-0.2851089965551925,1538.1395705663913,0.092,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
713,2020-03-24,Spouse,Microsoft Corporation,Purchase,"$1,001 - $15,000",Pat Roberts,MSFT,,Purchase,1,1681605520000.0,-0.0095726034784954,0.0115350197970849,-168.8715400162802,0.0631657678306594,0.0560856116665917,56.64478939062284,0.1766886881488472,0.1591162613950714,140.5882002435825,0.0908957199588176,0.0938276571019933,-23.45696311397719,0.0120760720422958,-0.0323660934923829,355.5595453601977,-0.1693823842320397,-0.2667725264025167,779.1698324349004,0.092,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
714,2020-03-26,Spouse,Microsoft Corporation,Purchase,"$1,001 - $15,000",Pat Roberts,MSFT,,Purchase,1,1681605520000.0,-0.0410607904682597,-0.0336873163071707,-58.99148002579255,-0.0054449426686312,-0.0392270928150201,270.2740922461836,0.0877586317340335,0.0887124677289956,-7.631164877694281,0.062551048189491,0.0624141608363362,1.0951672689149774,0.0938966369633076,0.0915916476784581,18.441066773437626,-0.071160881111389,-0.1592412274112032,704.6868105716635,0.092,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
715,2020-04-02,Spouse,Microsoft Corporation,Sale (Partial),"$1,001 - $15,000",Thomas R Carper,MSFT,,Sale,1,1681605520000.0,0.0092102930059442,0.01513712453995,-47.4176156878134,-0.0636352610869033,-0.1040484387985278,323.3256282818518,-0.1642406392013808,-0.1351616605326684,-232.64636883903356,-0.0207086319111167,-0.0228293867638131,16.96709919899755,0.0054449426686312,0.03922709281502,-270.27409224618276,0.0562275883671259,0.1586451219796428,-819.3914776669415,0.092,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
716,2020-04-07,Joint,Microsoft Corporation,Sale (Full),"$250,001 - $500,000",Kelly Loeffler,MSFT,,Sale,5,1681605520000.0,-0.010031132789092,-0.0340564260493869,9009.496985257218,-0.0513180591278941,-0.0466080822438059,-1766.2436865214795,-0.1296102434638055,-0.1016729274538339,-10476.507472397356,0.0107701942276273,0.0016030454108602,3437.685389862071,-0.0366495443123744,-0.0289484986013253,-2887.895992166268,-0.0118833934589719,0.1052897183055945,-43939.975498268286,0.092,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
717,2020-04-13,Self,Microsoft Corporation,Sale (Partial),"$50,001 - $100,000",James M Inhofe,MSFT,,Sale,3,1681605520000.0,-0.0494834783084694,-0.0305725241976657,-1418.3310137873254,-0.0577005049664978,-0.022280319955968,-2656.531585882233,-0.0860371630739631,-0.0211360681916115,-4867.614566723812,-0.0022404626377618,0.0101045945616564,-925.8854624849721,-0.0759279074302801,-0.1096899925662506,2532.1732662403556,-0.0773285816572282,-0.0073867905945179,-5245.669300598796,0.092,Jim Inhofe,Republican,1934-11-17,"Specialist Fourth Class, U.S. Army; Businessman; Real estate developer; Corporate executive",1994-11-16,86,26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
718,2020-04-14,Joint,Microsoft Corporation,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",MSFT,,Sale,2,1681605520000.0,0.0104778353483016,0.0220304561393644,-375.46595201993654,0.0338514104778353,0.0384742415831008,-150.2443223366814,-0.0393206678180773,-0.002262777313198,-1204.3999703538263,-0.0494834783084694,-0.0305725241976657,-614.6154640781724,-0.0510074423670356,-0.0684691854877463,567.5153822946548,-0.2491011074356393,-0.1473087590299278,-3308.3022193598267,0.092,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
719,2020-04-16,Joint,Microsoft Corporation,Sale (Full),"$50,001 - $100,000","David A Perdue , Jr",MSFT,,Sale,3,1681605520000.0,-0.0088116814737733,-0.0267935918272579,1348.6522674665216,0.0317441838987903,0.0006251004625743,2333.9468172579104,-0.0444532899035974,-0.0551374328017002,801.316059429159,-0.030020886665115,-0.0058167107381006,-1815.3252966140435,-0.0721249318718586,-0.0180255856406228,-4057.4780170158006,-0.307340053167922,-0.1732596296094513,-10056.098807097082,0.092,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
