,Unnamed: 0,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
38,40,2020,03/08/2020,2020-03-02,joint,Apple Inc.,sale_full,"$1,000,001 - $5,000,000",Kim Schrier,WA08,False,AAPL,,Sale,7,2255969107000.0,0.0317592784712692,0.0281079401856819,0.05379079079551753,0.1092332585924166,0.1112117868249289,-0.029147285163412057,0.1937686155081824,0.2005449432566508,-0.09982751522051865,-0.0931007130926513,-0.0460392252438885,-0.6933004968044145,-0.002112851368732,0.0420535108140699,-0.6506500802053453,0.0787136955047173,0.055957108816521,0.33524551767680566,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,41,2020,03/08/2020,2020-03-02,joint,Apple Inc.,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,False,AAPL,,Sale,5,2255969107000.0,0.0317592784712692,0.0281079401856819,0.04686376810053132,0.1092332585924166,0.1112117868249289,-0.02539378195518231,0.1937686155081824,0.2005449432566508,-0.08697201610459492,-0.0931007130926513,-0.0460392252438885,-0.6040192610243748,-0.002112851368732,0.0420535108140699,-0.5668612419038157,0.0787136955047173,0.055957108816521,0.2920735680736191,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,42,2020,03/08/2020,2020-03-03,joint,Apple Inc.,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,False,AAPL,,Sale,5,2255969107000.0,-0.0463845552887958,-0.0422025924211801,-0.053674166210938457,0.0137564283922154,0.0403346906974497,-0.34112356176477515,0.1534287932590629,0.1586451219796427,-0.06694992366561292,0.0317592784712693,0.028107940185682,0.04686376810053132,-0.0043044294746052,0.0399078067009568,-0.5674500200422425,0.1066785747367771,0.0853590201177955,0.2736297175242117,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,43,2020,03/08/2020,2020-03-03,joint,Apple Inc.,sale_full,"$1,000,001 - $5,000,000",Kim Schrier,WA08,False,AAPL,,Sale,7,2255969107000.0,-0.0463845552887958,-0.0422025924211801,-0.0616078468035884,0.0137564283922154,0.0403346906974497,-0.3915456842255667,0.1534287932590629,0.1586451219796427,-0.07684591921732438,0.0317592784712693,0.028107940185682,0.05379079079551753,-0.0043044294746052,0.0399078067009568,-0.6513258867602334,0.1066785747367771,0.0853590201177955,0.31407544649860447,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,44,2020,03/08/2020,2020-03-03,self,Apple Inc.,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,False,AAPL,,Sale,5,2255969107000.0,-0.0463845552887958,-0.0422025924211801,-0.053674166210938457,0.0137564283922154,0.0403346906974497,-0.34112356176477515,0.1534287932590629,0.1586451219796427,-0.06694992366561292,0.0317592784712693,0.028107940185682,0.04686376810053132,-0.0043044294746052,0.0399078067009568,-0.5674500200422425,0.1066785747367771,0.0853590201177955,0.2736297175242117,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,45,2020,08/13/2020,2020-03-04,self,Apple Inc.,sale_partial,"$1,001 - $15,000",David Trone,MD06,False,AAPL,,Sale,1,2255969107000.0,0.0324370097257384,0.0339220221588948,-0.013346191828282578,0.0902094236047242,0.1241933216617893,-0.30542210449941165,0.2025830482454597,0.2049346350938621,-0.021134320817057833,-0.0463845552887958,-0.0422025924211801,-0.03758438475247302,-0.0344780466249119,-0.0044057386912421,-0.2702676297119575,0.0218733474888261,0.0295766264044248,-0.06923136521882753,0.07,David Trone,David Trone,Democratic,Furman University; BA; University of Pennsylvania; MBA,2019,1955-09-21,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,46,2020,04/11/2020,2020-03-05,joint,Apple Inc.,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,AAPL,,Purchase,1,2255969107000.0,-0.0132801101570357,-0.0170539097997977,0.03391611600635232,-0.152567282788226,-0.1796662632195084,0.24354556440855277,-0.1039533284189084,-0.1191359616923617,0.13645026236938254,-0.0324370097257386,-0.0339220221588947,0.01334619182828078,0.0709272474015518,0.0151673850864118,0.5011283422016688,-0.0509945895159722,-0.0692476269037095,0.16404478035768455,0.07,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
45,47,2020,04/15/2020,2020-03-09,,Apple Inc.,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,AAPL,,Purchase,1,2255969107000.0,0.0720216000292444,0.0493963357800302,0.2033391169620014,-0.090017654505855,-0.131229610858674,0.3703825387740973,-0.0003756997266519,0.0012451939881161,-0.01456739214268634,-0.0790921011659688,-0.0759696807597977,-0.02806200189228814,-0.1092332585924166,-0.1112117868249288,0.017781546294973975,-0.1719707521552108,-0.1763672185420534,0.03951218350454083,0.07,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,48,2020,03/25/2020,2020-03-18,,Apple,purchase,"$1,001 - $15,000",James Comer,KY01,False,AAPL,,Purchase,1,2255969107000.0,-0.0076620586208293,0.0047078937492182,-0.11117196970969499,-0.004662099160822,0.032300571285601,-0.33219310441398225,0.122673977378684,0.1772486551853551,-0.49047678168354225,-0.024479949379103,-0.0518308233070666,0.24580939658392395,-0.1044185130312062,-0.1252216037178355,0.1869627706313561,-0.2408986231451416,-0.2905365426488687,0.4461088546211942,0.07,James Comer,James Comer,Republican,Western Kentucky University; BS,2016,1972-08-19,48,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,49,2020,04/11/2020,2020-03-20,joint,Apple Inc.,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,AAPL,,Purchase,1,2255969107000.0,-0.0212441536710803,-0.0292938583551706,0.07234478343494458,0.0807014447434373,0.1026282907866649,-0.19706225143189238,0.2044145784149982,0.2144933446713985,-0.09058048595892271,-0.0634855380341531,-0.0433595225347492,-0.18087772034549715,-0.1753066517969566,-0.1497960177350222,-0.22927068369929246,-0.2916383103640071,-0.3193095403334169,0.24868851940271602,0.07,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
48,50,2020,04/11/2020,2020-03-23,joint,Apple Inc.,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,AAPL,,Purchase,1,2255969107000.0,0.1003253554396754,0.0938276571019933,0.05839649993549297,0.1356687614208673,0.1739742558326629,-0.34426141161016194,0.2257877612871595,0.2504692947170823,-0.22181934131809966,-0.0212441536710804,-0.0292938583551707,0.07234478343494458,-0.0736551309336885,-0.0623310548880403,-0.10177240796702035,-0.2995004464408505,-0.336718812532795,0.33449110748694866,0.07,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49,51,2020,04/11/2020,2020-03-23,self,Apple Inc.,sale_full,"$1,001 - $15,000",Zoe Lofgren,CA19,False,AAPL,,Sale,1,2255969107000.0,-0.1003253554396754,-0.0938276571019933,-0.05839649993549297,-0.1356687614208673,-0.1739742558326629,0.34426141161016194,-0.2257877612871595,-0.2504692947170823,0.22181934131809966,0.0212441536710804,0.0292938583551707,-0.07234478343494458,0.0736551309336885,0.0623310548880403,0.10177240796702035,0.2995004464408505,0.336718812532795,-0.33449110748694866,0.07,Zoe Lofgren,Zoe Lofgren,Democratic,Stanford University; BA; Santa Clara University; JD,1995,1947-12-21,73,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
50,52,2020,04/15/2020,2020-03-23,joint,Apple Inc.,sale_partial,"$50,001 - $100,000",David B. McKinley,WV01,True,AAPL,,Sale,3,2255969107000.0,-0.1003253554396754,-0.0938276571019933,-0.07293828864948862,-0.1356687614208673,-0.1739742558326629,0.42998875341227133,-0.2257877612871595,-0.2504692947170823,0.27705638459447185,0.0212441536710804,0.0292938583551707,-0.09035994798132733,0.0736551309336885,0.0623310548880403,0.12711558530137754,0.2995004464408505,0.336718812532795,-0.41778546617554624,0.07,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,53,2020,04/09/2020,2020-03-27,,Apple Inc.,purchase,"$15,001 - $50,000",John Curtis,UT03,False,AAPL,,Purchase,2,2255969107000.0,0.0285379418528319,0.0335160359949164,-0.051717473570639556,-0.0255510202005724,-0.0207832474906254,-0.04953244195061564,0.1614192233220623,0.1566180202796021,0.04987975003456649,-0.0414022210184181,-0.0336873163071707,-0.08015022800209134,0.0807014447434373,0.1026282907866649,-0.2277982393184067,-0.1534597011262497,-0.1844826866983915,0.32229813069340074,0.07,John Curtis,John Curtis,Republican,Brigham Young University; BS,2017,1960-05-10,60,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,54,2020,05/07/2020,2020-04-02,,Apple Inc.,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,AAPL,,Purchase,1,2255969107000.0,-0.0143714128269878,-0.01513712453995,0.006881649727764109,0.0941493526374617,0.1040484387985278,-0.08896565434774391,0.2148777697659645,0.1351616605326684,0.7164293455581584,0.0166866879747624,0.0228293867638131,-0.05520602693391796,-0.0522752282928339,-0.03922709281502,-0.11726697716475956,-0.1534287932590629,-0.1586451219796428,0.04688049890348073,0.07,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
53,55,2020,05/29/2020,2020-04-03,self,Apple Inc.,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,AAPL,,Purchase,1,2255969107000.0,0.087237479806139,0.0703313041207078,0.15194018497262096,0.1318918023279898,0.1096899925662506,0.19953342167339258,0.2453088107369205,0.1445643220219798,0.9054168450119164,-0.0143714128269878,-0.01513712453995,0.006881649727764109,-0.0255510202005723,-0.0207832474906254,-0.04284920971695551,-0.2025830482454597,-0.2049346350938621,0.021134320817057833,0.07,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,56,2020,05/29/2020,2020-04-03,self,Apple Inc.,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,AAPL,,Purchase,1,2255969107000.0,0.087237479806139,0.0703313041207078,0.15194018497262096,0.1318918023279898,0.1096899925662506,0.19953342167339258,0.2453088107369205,0.1445643220219798,0.9054168450119164,-0.0143714128269878,-0.01513712453995,0.006881649727764109,-0.0255510202005723,-0.0207832474906254,-0.04284920971695551,-0.2025830482454597,-0.2049346350938621,0.021134320817057833,0.07,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,57,2020,04/27/2020,2020-04-06,--,Apple Inc.,purchase,"$1,001 - $15,000",Susan W. Brooks,IN05,False,AAPL,,Purchase,1,2255969107000.0,-0.0115823141692386,-0.0016030454108602,-0.08968627614263716,0.0936487598582693,0.0684691854877463,0.22629536440260645,0.1572369794643195,0.0816577066314272,0.6792505240686559,0.087237479806139,0.0703313041207078,0.15194018497262096,0.0300616145363212,0.0140978051891191,0.14347089431773388,-0.1039533284189084,-0.1191359616923616,0.13645026236938163,0.07,Susan Brooks,Susan Brooks,Republican,"Miami University (BA); Indiana University, Indianapolis (JD)",2013,1960-08-25,60,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,58,2020,05/22/2020,2020-04-13,joint,Apple Inc.,sale_full,"$1,001 - $15,000",Mo Brooks,AL05,False,AAPL,,Sale,1,2255969107000.0,-0.050503165599268,-0.0305725241976657,-0.17912184266439535,-0.0134674839890209,-0.022280319955968,0.07920324216819764,-0.1258920036596522,-0.0211360681916115,-0.94146875722522,-0.0196276360919303,0.0101045945616564,-0.26721126700745035,-0.1318918023279898,-0.1096899925662506,-0.19953342167339258,0.0079148606874653,-0.0073867905945179,0.13751990807563885,0.07,Mo Brooks,Mo Brooks,Republican,Duke University; BA; University of Alabama; JD,2011,1954-04-29,66,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,59,2020,05/04/2020,2020-04-15,,Apple Inc.,purchase,"$15,001 - $50,000",K. Michael Conaway,TX11,False,AAPL,,Purchase,2,2255969107000.0,0.0079457514307828,0.0058167107381006,0.02211862664945476,-0.0292865741759509,0.0057304840193146,-0.3637925941225574,0.0818479092166055,0.0288643941135893,0.5504463081271644,-0.0091273300514659,-0.0220304561393646,0.13405071567210464,0.096365111836145,0.0466080822438061,0.5169263154629354,0.0232398820016546,0.026683683631991,-0.03577769216812624,0.07,Mike Conaway,Mike Conaway,Republican,Texas A&M University–Commerce (BA),2005,1948-06-11,72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,60,2020,05/04/2020,2020-04-15,,Apple Inc.,purchase,"$50,001 - $100,000",K. Michael Conaway,TX11,False,AAPL,,Purchase,3,2255969107000.0,0.0079457514307828,0.0058167107381006,0.02389901416148995,-0.0292865741759509,0.0057304840193146,-0.3930752345781145,0.0818479092166055,0.0288643941135893,0.5947532060447906,-0.0091273300514659,-0.0220304561393646,0.14484081688157002,0.096365111836145,0.0466080822438061,0.5585350993751709,0.0232398820016546,0.026683683631991,-0.03865753445467894,0.07,Mike Conaway,Mike Conaway,Republican,Texas A&M University–Commerce (BA),2005,1948-06-11,72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,61,2020,05/13/2020,2020-04-20,joint,Apple Inc.,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,AAPL,,Sale,1,2255969107000.0,0.0309103033586213,0.0306748466257668,0.0021161107164993642,-0.0225328430481654,-0.019595063687499,-0.026402584935459866,-0.1527462590815824,-0.0525829212655324,-0.9001938911802858,0.0207567192629674,0.0178809974396082,0.025844857754998705,-0.0134674839890209,-0.022280319955968,0.07920324216819764,-0.122673977378684,-0.1772486551853551,0.49047678168354225,0.07,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60,62,2020,06/10/2020,2020-04-22,self,Apple Inc.,sale_full,"$1,001 - $15,000",Ed Perlmutter,CO07,False,AAPL,,Sale,1,2255969107000.0,0.0038754435394624,0.0005394186424511,0.0299817208431098,-0.0421224178876342,-0.05008377064348,0.07155074174450328,-0.1549800740680886,-0.0557780310147857,-0.8915544858657608,-0.0288035547937548,-0.0229302481948139,-0.05278492946296626,0.029286574175951,-0.0057304840193146,0.31470738257917363,-0.2044145784149982,-0.2144933446713985,0.09058048595892271,0.07,Ed Perlmutter,Ed Perlmutter,Democratic,University of Colorado Boulder; BA; JD,2007,1953-05-01,67,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
61,63,2020,05/09/2020,2020-04-27,joint,Apple Inc.,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,AAPL,,Sale,1,2255969107000.0,0.0162094142667155,0.0052423501292349,0.09856384936845103,-0.0352791243677252,0.0124162752563854,-0.42865092473133526,-0.1238831400260218,-0.0525450932436564,-0.641133525723307,-0.0007068240449517,-0.0147140731966977,0.125886780468507,-0.0225328430481652,-0.019595063687499,-0.02640258493545717,-0.153348036819811,-0.1627591332870139,0.08457996442413795,0.07,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
62,64,2020,05/15/2020,2020-04-30,,Apple Inc.,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,AAPL,,Purchase,1,2255969107000.0,-0.0160993198127745,-0.0280590434791565,0.10748513796987445,0.0338325402938237,-0.0107264380603138,0.40046309344537173,0.1005446256141806,0.0578176986227996,0.38399797276308495,0.0210960963022244,-0.0092124197570345,0.2723904933898138,0.0682470639566592,0.0409714775895344,0.2451327677511917,0.1530159334406027,0.1088001827422762,0.3973784174972457,0.07,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,65,2020,05/15/2020,2020-04-30,joint,Apple Inc.,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,AAPL,,Purchase,1,2255969107000.0,-0.0160993198127745,-0.0280590434791565,0.10748513796987445,0.0338325402938237,-0.0107264380603138,0.40046309344537173,0.1005446256141806,0.0578176986227996,0.38399797276308495,0.0210960963022244,-0.0092124197570345,0.2723904933898138,0.0682470639566592,0.0409714775895344,0.2451327677511917,0.1530159334406027,0.1088001827422762,0.3973784174972457,0.07,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,66,2020,05/31/2020,2020-05-01,joint,Apple Inc.,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,AAPL,,Sale,1,2255969107000.0,-0.0141487870014602,-0.0042498171836746,-0.08896460874051117,-0.0728542888278169,-0.0350053520141591,-0.3401582100817715,-0.1247102388795018,-0.1032108552271338,-0.19322053607624273,0.0160993198127744,0.0280590434791565,-0.10748513796987536,-0.021557090857688,0.0021256794771461,-0.21284319838458207,-0.1367730597653491,-0.0952259352547211,-0.3733947819237017,0.071,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
65,67,2020,05/31/2020,2020-05-07,joint,Apple Inc.,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,AAPL,,Sale,1,2255969107000.0,-0.0210377632527083,-0.0168715010117348,-0.037443279149373336,-0.0190953453313804,0.0099576910929164,-0.2611071723410523,-0.1325146550508544,-0.1131442216584119,-0.1740871080136586,-0.0103449090243821,-0.0115046236158993,0.010422655769655675,-0.0338325402938237,0.0107264380603139,-0.4004630934453726,-0.1572369794643195,-0.0816577066314272,-0.6792505240686559,0.071,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
66,68,2020,06/09/2020,2020-05-08,self,Apple Inc.,sale_partial,"$500,001 - $1,000,000",Nancy Pelosi,CA12,True,AAPL,,Sale,6,2255969107000.0,-0.0157353690387902,-0.0001774865178509,-0.21046437671293647,0.007803211556444,0.0225612669806813,-0.19964445239746986,-0.1377164414922773,-0.0888593078025803,-0.6609309574193868,-0.0210377632527085,-0.0168715010117348,-0.05636048379906637,-0.0728542888278171,-0.0350053520141588,-0.5120139508067854,-0.195428485349747,-0.1016729274538339,-1.268309169283132,0.071,Nancy Pelosi,Nancy Pelosi,Democratic,Trinity Washington University; BA,1987,1940-03-26,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,69,2020,06/09/2020,2020-05-08,self,Apple Inc.,sale_partial,"$500,001 - $1,000,000",Nancy Pelosi,CA12,True,AAPL,,Sale,6,2255969107000.0,-0.0157353690387902,-0.0001774865178509,-0.21046437671293647,0.007803211556444,0.0225612669806813,-0.19964445239746986,-0.1377164414922773,-0.0888593078025803,-0.6609309574193868,-0.0210377632527085,-0.0168715010117348,-0.05636048379906637,-0.0728542888278171,-0.0350053520141588,-0.5120139508067854,-0.195428485349747,-0.1016729274538339,-1.268309169283132,0.071,Nancy Pelosi,Nancy Pelosi,Democratic,Trinity Washington University; BA,1987,1940-03-26,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,70,2020,06/09/2020,2020-05-08,self,Apple Inc.,sale_partial,"$1,000,001 - $5,000,000",Nancy Pelosi,CA12,True,AAPL,,Sale,7,2255969107000.0,-0.0157353690387902,-0.0001774865178509,-0.22919563690070305,0.007803211556444,0.0225612669806813,-0.21741274288589688,-0.1377164414922773,-0.0888593078025803,-0.7197535948791125,-0.0210377632527085,-0.0168715010117348,-0.061376548288633856,-0.0728542888278171,-0.0350053520141588,-0.5575830237402511,-0.195428485349747,-0.1016729274538339,-1.3811882674916423,0.071,Nancy Pelosi,Nancy Pelosi,Democratic,Trinity Washington University; BA,1987,1940-03-26,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
